index,AL,AT,BA,BE,BG,CH,CY,CZ,CZ+DE+SK,DE_LU,DK_1,DK_2,EE,ES,FI,FR,GB,GE,GR,HR,HU,IE(SEM),IE,IT,IT_BRNN,IT_CALA,IT_CNOR,IT_CSUD,IT_FOGN,IT_NORD,IT_ROSN,IT_SARD,IT_SICI,IT_SUD,LT,LV,MD,ME,MK,MT,NL,NO_1,NO_2,NO_3,NO_4,NO_5,PL,PT,RO,RS,SE_1,SE_2,SE_3,SE_4,SI,SK,TR,UA,UA_BEI,UA_IPS,XK,IS
2021-02-01 17:00:00+01:00,,69.12,,65.85,65.98,70.26,,75.85,,70.17,70.17,199.94,199.94,10.67,199.94,63.04,,,76.0,69.12,75.85,,99.0,,,84.08,84.08,84.08,,84.08,,84.08,84.08,84.08,199.94,199.94,,,,,69.42,199.94,70.17,199.94,199.94,199.94,64.29,10.67,75.85,80.79,199.94,199.94,199.94,199.94,69.12,75.85,,73.05,73.05,73.05,,
2021-02-01 18:00:00+01:00,,81.58,,81.58,65.99,73.15,,76.16,,81.58,81.58,119.03,119.03,25.0,119.03,81.58,,,76.0,81.58,76.16,,158.0,,,81.83,81.83,81.83,,81.83,,81.83,104.02,81.83,119.03,119.03,,,,,81.58,119.03,81.58,119.03,119.03,119.03,63.17,25.0,76.16,80.12,119.03,119.03,119.03,119.03,81.58,76.16,,73.05,73.05,73.05,,
2021-02-01 19:00:00+01:00,,69.9,,69.9,65.97,71.09,,70.84,,69.9,69.9,70.47,70.47,36.6,70.47,69.9,,,74.9,69.9,70.84,,117.0,,,74.9,74.9,74.9,,74.9,,74.9,111.02,74.9,70.47,70.47,,,,,69.9,70.47,69.9,70.47,70.47,70.47,60.96,36.6,70.84,73.18,70.47,70.47,70.47,70.47,69.9,70.84,,69.59,73.05,69.59,,
2021-02-01 20:00:00+01:00,,62.29,,62.29,58.81,63.63,,63.5,,62.29,62.29,62.29,62.29,39.3,62.29,62.29,,,69.0,62.29,63.5,,73.0,,,69.0,69.0,69.0,,69.0,,69.0,104.02,69.0,62.29,62.29,,,,,62.29,62.29,62.29,62.29,62.29,62.29,59.35,39.3,63.5,56.46,62.29,62.29,62.29,62.29,62.29,63.5,,73.05,73.05,73.05,,
2021-02-01 21:00:00+01:00,,56.36,,56.36,54.44,60.18,,56.58,,56.36,56.36,56.36,56.36,36.21,56.36,56.36,,,57.38,56.36,58.33,,58.7,,,57.38,57.38,57.38,,57.38,,57.38,57.38,57.38,56.36,56.36,,,,,56.36,56.36,56.36,56.36,56.36,56.36,56.36,36.21,58.33,54.76,56.36,56.36,56.36,56.36,56.36,56.58,,69.6,73.06,69.6,,
2021-02-01 22:00:00+01:00,,55.25,,55.25,51.96,57.94,,55.2,,55.25,55.25,55.25,55.25,23.15,55.25,55.25,,,55.25,55.25,55.93,,61.33,,,55.25,55.25,55.25,,55.25,,55.25,55.25,55.25,55.25,55.25,,,,,55.25,55.25,55.25,55.25,55.25,55.25,55.25,23.15,55.93,58.36,55.25,55.25,55.25,55.25,55.25,55.2,,42.81,34.21,42.81,,
2021-02-01 23:00:00+01:00,,49.4,,49.4,50.82,52.87,,48.99,,49.4,49.4,49.4,49.4,12.55,49.4,49.4,,,49.4,49.4,48.99,,55.0,,,49.4,49.4,49.4,,49.4,,49.4,49.4,49.4,49.4,49.4,,,,,49.4,49.4,49.4,49.4,49.4,49.4,49.4,12.55,48.99,47.03,49.4,49.4,49.4,49.4,49.4,48.99,,39.17,34.21,39.17,,
2021-02-02 00:00:00+01:00,,46.13,,46.13,50.83,49.27,,48.59,,46.13,46.13,46.13,46.13,10.25,46.13,46.13,,,48.06,46.13,48.59,,59.26,,,48.06,48.06,48.06,,48.06,,48.06,48.06,48.06,46.13,46.13,,,,,46.13,46.13,46.13,46.13,46.13,46.13,48.71,10.25,48.59,43.07,46.13,46.13,46.13,46.13,46.13,48.59,,36.74,34.21,36.74,,
2021-02-02 01:00:00+01:00,,45.05,,45.05,45.2,47.54,,46.05,,45.05,45.05,45.05,45.05,8.5,45.05,45.05,,,52.89,45.05,46.05,,56.0,,,45.05,45.05,45.05,,45.05,,45.05,45.05,45.05,45.05,45.05,,,,,45.05,45.05,45.05,45.05,45.05,45.05,49.46,8.5,46.05,41.52,45.05,45.05,45.05,45.05,45.05,46.05,,36.71,34.21,36.71,,
2021-02-02 02:00:00+01:00,,43.59,,43.59,43.59,46.19,,44.21,,43.59,43.59,43.59,43.59,6.1,43.59,43.59,,,52.13,43.59,43.91,,52.53,,,43.59,43.59,43.59,,43.59,,43.59,43.59,43.59,43.59,43.59,,,,,43.59,43.59,43.59,43.59,43.59,43.59,48.28,6.1,43.91,40.46,43.59,43.59,43.59,43.59,43.59,43.91,,36.71,34.22,36.71,,
2021-02-02 03:00:00+01:00,,41.9,,42.7,43.57,45.69,,44.07,,42.08,42.44,42.44,42.44,3.19,42.44,41.04,,,53.58,41.9,44.07,,46.06,,,41.9,41.9,41.9,,41.9,,41.9,41.9,41.9,42.44,42.44,,,,,42.44,42.44,42.44,42.44,42.44,42.44,49.4,3.19,44.07,39.03,42.44,42.44,42.44,42.44,41.9,44.07,,39.07,34.22,39.07,,
2021-02-02 04:00:00+01:00,,40.82,,35.35,43.58,45.16,,44.47,,43.98,43.98,43.98,43.98,3.19,43.98,22.59,,,57.15,40.82,44.47,,34.68,,,40.82,40.82,40.82,,40.82,,40.82,40.82,40.82,43.98,43.98,,,,,43.98,43.98,43.98,43.98,43.98,43.98,49.59,3.19,44.47,42.07,43.98,43.98,43.98,43.98,40.82,44.47,,42.46,34.22,42.46,,
2021-02-02 05:00:00+01:00,,43.88,,36.74,50.83,48.92,,48.35,,46.09,46.09,47.72,56.3,5.7,56.3,30.67,,,60.71,43.88,48.35,,33.51,,,46.72,46.72,46.72,,46.72,,46.72,46.72,46.72,56.3,56.3,,,,,45.02,46.09,46.09,47.72,47.72,46.09,49.15,5.7,48.35,41.56,47.72,47.72,47.72,47.72,43.88,48.35,,42.46,34.22,42.46,,
2021-02-02 06:00:00+01:00,,56.86,,52.73,58.45,58.22,,55.63,,58.17,58.17,62.46,64.94,8.98,64.94,49.19,,,63.02,56.86,55.63,,44.5,,,59.1,59.1,59.1,,59.1,,59.1,59.1,59.1,64.94,64.94,,,,,57.51,62.46,58.17,62.46,62.46,62.46,62.46,8.98,55.63,54.11,62.46,62.46,62.46,62.46,56.86,55.63,,73.08,72.55,73.08,,
2021-02-02 07:00:00+01:00,,62.99,,61.56,61.05,65.69,,65.9,,63.34,63.34,116.5,116.5,28.79,116.5,62.2,,,65.94,62.99,66.81,,55.63,,,65.94,65.94,65.94,,65.94,,65.94,65.94,65.94,116.5,116.5,,,,,60.0,116.5,63.34,116.5,116.5,116.5,62.5,28.79,66.82,66.24,116.5,116.5,116.5,116.5,62.99,65.9,,73.09,72.59,73.09,,
2021-02-02 08:00:00+01:00,,76.28,,58.21,73.97,70.08,,71.33,,78.13,78.13,152.25,152.25,36.84,152.25,59.46,,,71.77,76.28,71.33,,56.98,,,76.28,76.28,76.28,,76.28,,76.28,76.28,76.28,152.25,152.25,,,,,57.4,152.25,78.13,152.25,152.25,152.25,63.44,36.84,71.33,70.45,152.25,152.25,152.25,152.25,76.28,71.33,,73.09,73.09,73.09,,
2021-02-02 09:00:00+01:00,,69.22,,62.48,75.01,69.68,,70.96,,69.46,69.46,119.43,119.43,39.01,119.43,65.05,,,69.01,69.22,70.96,,61.0,,,69.22,69.22,69.22,,69.22,,69.22,69.22,69.22,119.43,119.43,,,,,59.63,119.43,69.46,119.43,119.43,119.43,64.31,39.01,70.96,68.76,119.43,119.43,119.43,119.43,69.22,70.96,,73.1,73.1,73.1,,
2021-02-02 10:00:00+01:00,,65.0,,58.81,69.48,66.59,,67.52,,66.28,66.28,100.08,100.08,37.8,100.08,58.19,,,61.78,65.0,67.52,,63.58,,,61.78,65.0,61.78,,65.0,,61.78,61.78,61.78,100.08,100.08,,,,,60.0,100.08,66.28,100.08,100.08,100.08,64.29,37.8,67.52,65.9,100.08,100.08,100.08,100.08,65.0,67.52,,68.0,72.74,68.0,,
2021-02-02 11:00:00+01:00,,64.12,,50.99,66.03,64.78,,65.89,,65.17,65.17,66.77,66.77,36.53,66.77,56.19,,,59.0,64.12,65.89,,64.91,,,59.0,64.12,59.0,,64.12,,59.0,59.0,59.0,66.77,66.77,,,,,42.7,66.77,65.17,66.77,66.77,66.77,64.96,36.53,65.9,65.01,66.77,66.77,66.77,66.77,64.12,65.89,,54.51,72.86,54.51,,
2021-02-02 12:00:00+01:00,,60.15,,54.87,62.04,63.19,,64.1,,61.47,61.47,63.99,63.99,35.4,63.99,56.61,,,57.88,60.15,64.1,,63.11,,,57.88,60.15,57.88,,60.15,,57.88,57.88,57.88,63.99,63.99,,,,,52.0,63.99,61.47,63.99,63.99,63.99,63.99,35.4,64.11,64.59,63.99,63.99,63.99,63.99,60.15,64.1,,68.0,72.86,68.0,,
2021-02-02 13:00:00+01:00,,59.21,,53.48,61.04,61.2,,61.55,,61.04,61.04,62.58,62.58,35.1,62.58,48.64,,,55.0,59.21,61.55,,66.95,,,55.0,59.21,55.0,,59.21,,55.0,55.0,55.0,62.58,62.58,,,,,60.26,62.58,61.04,62.58,62.58,62.58,62.58,35.1,61.56,62.08,62.58,62.58,62.58,62.58,59.21,61.55,,69.54,72.86,69.54,,
2021-02-02 14:00:00+01:00,,60.4,,49.73,61.02,60.36,,59.89,,59.47,59.47,64.43,64.43,31.05,64.43,43.68,,,57.01,60.4,59.89,,65.0,,,57.01,60.4,57.01,,60.4,,57.01,57.01,57.01,64.43,64.43,,,,,58.06,64.43,59.47,64.43,64.43,64.43,61.36,31.05,59.9,61.59,64.43,64.43,64.43,64.43,60.4,59.89,,73.12,72.69,73.12,,
2021-02-02 15:00:00+01:00,,60.45,,48.53,61.02,60.45,,58.8,,54.45,54.45,64.75,64.75,29.39,64.75,45.19,,,59.1,60.45,59.15,,60.17,,,59.1,60.45,59.1,,60.45,,59.1,59.1,59.1,64.75,64.75,,,,,52.96,64.75,54.45,64.75,64.75,64.75,60.47,29.39,59.16,59.34,64.75,64.75,64.75,64.75,60.45,58.8,,73.12,72.73,73.12,,
2021-02-02 16:00:00+01:00,,60.96,,42.64,62.04,61.17,,57.02,,47.97,47.97,78.94,78.94,31.05,78.94,40.16,,,62.14,60.96,61.18,,60.1,,,62.14,62.14,62.14,,62.14,,62.14,62.14,62.14,78.94,78.94,,,,,45.7,78.94,47.97,78.94,78.94,78.94,62.76,31.05,61.18,59.78,78.94,78.94,78.94,78.94,60.96,57.02,,73.13,72.63,73.13,,
2021-02-02 17:00:00+01:00,,60.94,,55.7,62.05,61.53,,61.08,,58.14,58.14,89.28,89.28,34.0,89.28,54.35,,,71.43,71.43,65.68,,72.0,,,71.43,71.43,71.43,,71.43,,71.43,71.43,71.43,89.28,89.28,,,,,57.41,89.28,58.14,89.28,89.28,89.28,64.19,34.0,65.69,65.84,89.28,89.28,89.28,89.28,71.43,61.08,,73.13,72.77,73.13,,
2021-02-02 18:00:00+01:00,,58.18,,58.18,66.15,62.89,,63.17,,58.18,58.18,66.01,66.01,37.62,66.01,58.18,,,74.0,74.0,66.0,,90.0,,,74.0,74.0,74.0,,74.0,,74.0,95.63,74.0,66.01,66.01,,,,,58.18,66.01,58.18,66.01,66.01,66.01,64.39,37.62,66.01,68.53,66.01,66.01,66.01,66.01,74.0,63.17,,73.13,72.6,73.13,,
2021-02-02 19:00:00+01:00,,58.06,,58.06,62.05,60.32,,59.51,,58.06,58.06,60.11,60.11,47.0,60.11,58.06,,,70.29,70.29,61.04,,83.0,,,70.29,70.29,70.29,,70.29,,70.29,95.63,70.29,60.11,60.11,,,,,58.06,60.11,58.06,60.11,60.11,60.11,60.11,47.0,61.05,61.81,60.11,60.11,60.11,60.11,70.29,59.51,,73.14,72.6,73.14,,
2021-02-02 20:00:00+01:00,,49.96,,49.96,60.01,60.3,,53.15,,49.96,49.96,51.19,51.19,47.0,51.19,49.96,,,65.0,56.0,56.2,,66.95,,,65.0,65.0,65.0,,65.0,,65.0,95.63,65.0,51.19,51.19,,,,,49.96,51.19,49.96,51.19,51.19,51.19,59.78,47.0,56.21,54.95,51.19,51.19,51.19,51.19,56.0,53.15,,73.14,72.53,73.14,,
2021-02-02 21:00:00+01:00,,47.47,,47.47,53.86,58.41,,46.88,,47.47,47.47,48.64,48.64,37.62,48.64,47.47,,,60.29,54.64,47.57,,60.7,,,60.29,60.29,60.29,,60.29,,60.29,95.63,60.29,48.64,48.64,,,,,47.47,48.64,47.47,48.64,48.64,48.64,58.52,37.62,47.57,46.74,48.64,48.64,48.64,48.64,54.64,46.88,,73.15,72.54,73.15,,
2021-02-02 22:00:00+01:00,,46.54,,46.54,51.82,52.7,,46.4,,46.54,46.54,46.54,46.54,27.99,46.54,46.54,,,55.83,50.1,46.4,,57.0,,,55.83,55.83,55.83,,55.83,,55.83,55.83,55.83,46.54,46.54,,,,,46.54,46.54,46.26,46.54,46.54,46.54,55.34,27.99,46.41,44.6,46.54,46.54,46.54,46.54,50.1,46.4,,43.9,34.25,43.9,,
2021-02-02 23:00:00+01:00,,40.62,,40.62,43.57,49.38,,40.23,,40.62,40.62,41.98,41.98,14.0,41.98,40.62,,,56.41,40.62,40.23,,55.38,,,49.99,49.99,49.99,,49.99,,49.99,49.99,49.99,41.98,41.98,,,,,40.62,41.98,40.91,41.98,41.98,41.98,48.36,14.0,40.24,40.03,41.98,41.98,41.98,41.98,40.62,40.23,,42.51,34.26,42.51,,
2021-02-03 00:00:00+01:00,,35.58,,35.58,32.93,48.42,,35.87,,35.58,35.58,38.69,38.69,20.6,38.69,35.58,,,51.0,35.58,35.87,,49.93,,,51.0,51.0,51.0,,51.0,,51.0,51.0,51.0,38.69,38.69,,,,,35.58,38.69,38.56,38.69,38.69,38.69,48.7,20.6,35.87,37.98,38.69,38.69,38.69,38.69,35.58,35.87,,42.51,34.26,42.51,,
2021-02-03 01:00:00+01:00,,31.0,,29.66,28.74,46.12,,33.14,,31.41,31.41,37.53,37.53,18.3,37.53,28.52,,,47.16,31.0,33.14,,47.0,,,47.16,47.16,47.16,,47.16,,47.16,47.16,47.16,37.53,37.53,,,,,31.22,37.53,37.53,37.53,37.53,37.53,48.83,18.3,33.13,36.43,37.53,37.53,37.53,37.53,31.0,33.14,,42.51,34.26,42.51,,
2021-02-03 02:00:00+01:00,,29.67,,26.01,26.54,44.82,,31.5,,30.78,30.78,36.73,36.73,8.67,36.73,22.91,,,44.2,29.67,31.5,,47.8,,,44.2,44.2,44.2,,44.2,,44.2,44.2,44.2,36.73,36.73,,,,,30.27,36.73,36.18,36.73,36.73,36.73,49.28,8.67,31.49,34.43,36.73,36.73,36.73,36.73,29.67,31.5,,42.52,34.26,42.52,,
2021-02-03 03:00:00+01:00,,27.58,,19.57,26.77,42.85,,30.25,,29.99,29.99,36.91,36.91,7.96,36.91,12.77,,,40.9,27.58,30.25,,45.35,,,40.9,40.9,40.9,,40.9,,40.9,40.9,40.9,36.91,36.91,,,,,28.89,36.91,35.2,36.91,36.91,36.91,48.76,7.96,30.24,32.18,36.91,36.91,36.91,36.91,27.58,30.25,,42.52,34.27,42.52,,
2021-02-03 04:00:00+01:00,,28.21,,16.45,31.97,40.46,,31.68,,31.76,31.76,38.69,38.69,6.4,38.69,6.4,,,40.78,28.21,31.68,,40.0,,,40.78,40.78,40.78,,40.78,,40.78,40.78,40.78,38.69,38.69,,,,,30.14,38.69,35.91,38.69,38.69,38.69,48.6,6.4,31.67,29.17,38.69,38.69,38.69,38.69,28.21,31.68,,42.52,34.27,42.52,,
2021-02-03 05:00:00+01:00,,35.78,,28.68,36.08,47.26,,35.91,,37.91,37.91,41.23,47.12,12.14,47.12,22.64,,,52.67,35.78,35.91,,43.0,,,48.66,48.66,48.66,,48.66,,48.66,48.66,48.66,47.12,47.12,,,,,36.99,41.23,38.49,41.23,41.23,41.23,49.29,12.14,35.9,37.07,41.23,41.23,41.23,41.23,35.78,35.91,,43.92,34.27,43.92,,
2021-02-03 06:00:00+01:00,,41.2,,41.2,47.43,54.96,,43.71,,41.2,41.2,45.04,59.93,20.94,59.93,41.2,,,60.0,41.2,43.71,,50.21,,,60.0,60.0,60.0,,60.0,,60.0,60.0,60.0,59.93,59.93,,,,,41.2,45.04,40.62,45.04,45.04,45.04,59.93,20.94,43.7,19.07,45.04,45.04,45.04,45.04,41.2,43.71,,73.2,73.2,73.2,,
2021-02-03 07:00:00+01:00,,55.91,,55.91,54.05,57.77,,52.52,,55.91,55.91,68.71,68.71,37.5,68.71,55.91,,,70.0,55.91,56.04,,56.99,,,70.0,70.0,70.0,,70.0,,70.0,70.0,70.0,68.71,68.71,,,,,55.91,68.71,55.91,50.05,50.05,68.71,60.33,37.5,56.02,54.01,50.05,50.05,68.71,68.71,55.91,52.52,,73.21,73.03,73.21,,
2021-02-03 08:00:00+01:00,,56.08,,56.08,58.17,59.82,,60.3,,56.08,56.08,84.84,84.84,43.09,84.84,56.08,,,71.17,56.08,61.0,,58.54,,,71.17,71.17,71.17,,71.17,,71.17,71.17,71.17,84.84,84.84,,,,,56.08,84.84,56.08,50.41,50.41,84.84,61.75,43.09,60.99,60.02,50.41,50.41,84.84,84.84,56.08,60.3,,73.21,73.21,73.21,,
2021-02-03 09:00:00+01:00,,56.08,,56.08,58.16,59.45,,60.0,,56.08,56.08,73.97,73.97,46.5,73.97,56.08,,,65.88,56.08,60.0,,65.3,,,68.89,70.0,68.89,,70.0,,68.89,68.89,68.89,73.97,73.97,,,,,56.08,73.97,56.08,49.97,49.97,73.97,62.79,46.5,59.98,59.04,49.97,49.97,73.97,73.97,56.08,60.0,,73.22,73.22,73.22,,
2021-02-03 10:00:00+01:00,,54.03,,54.03,54.04,59.79,,57.05,,54.03,54.03,84.88,84.88,47.51,84.88,54.03,,,62.0,54.03,57.05,,71.7,,,62.0,66.37,62.0,,66.37,,62.0,62.0,62.0,84.88,84.88,,,,,54.03,84.88,54.03,49.9,49.9,84.88,62.52,47.51,57.04,56.6,49.9,49.9,84.88,84.88,54.03,57.05,,73.23,73.23,73.23,,
2021-02-03 11:00:00+01:00,,56.97,,56.97,52.35,59.93,,56.25,,56.97,56.97,61.56,61.56,45.51,61.56,56.97,,,54.99,56.97,56.25,,72.43,,,54.81,63.37,54.81,,63.37,,54.81,54.81,54.81,61.56,61.56,,,,,56.97,61.56,56.97,50.65,50.65,61.56,61.56,45.51,56.23,54.86,50.65,50.65,61.56,61.56,56.97,56.25,,73.23,73.23,73.23,,
2021-02-03 12:00:00+01:00,,54.31,,54.31,52.03,58.01,,54.46,,54.31,54.31,59.89,59.89,44.15,59.89,54.31,,,51.49,54.31,54.46,,71.86,,,50.75,61.0,50.75,,61.0,,50.75,50.75,50.75,59.89,59.89,,,,,54.31,59.89,54.31,50.62,50.62,59.89,59.89,44.15,54.44,53.12,50.62,50.62,59.89,59.89,54.31,54.46,,73.24,73.24,73.24,,
2021-02-03 13:00:00+01:00,,51.25,,49.57,51.8,58.29,,55.65,,51.79,51.79,58.92,58.92,46.05,58.92,48.09,,,50.68,51.25,55.65,,74.92,,,43.99,62.37,43.99,,62.37,,43.99,43.99,43.99,58.92,58.92,,,,,51.58,58.92,51.79,50.31,50.31,58.92,59.14,46.05,55.63,52.49,50.31,50.31,58.92,58.92,51.25,55.65,,73.25,73.07,73.25,,
2021-02-03 14:00:00+01:00,,45.73,,46.5,51.53,58.53,,54.48,,45.92,45.92,50.07,59.94,43.09,59.94,44.89,,,56.39,45.73,54.48,,71.0,,,48.4,63.23,48.4,,63.23,,48.4,48.4,48.4,59.94,59.94,,,,,46.23,50.07,45.92,49.53,49.53,50.07,59.73,43.09,54.46,52.05,49.53,49.53,50.07,50.07,45.73,54.48,,73.25,73.08,73.25,,
2021-02-03 15:00:00+01:00,,43.16,,45.0,52.0,58.09,,54.22,,43.62,43.62,49.01,59.82,41.15,59.82,41.15,,,55.88,43.16,54.22,,60.3,,,54.81,64.23,54.81,,64.23,,54.81,54.81,54.81,59.82,59.82,,,,,44.36,49.01,43.62,49.01,49.01,49.01,59.82,41.15,54.19,49.65,49.01,49.01,49.01,49.01,43.16,54.22,,73.26,73.08,73.26,,
2021-02-03 16:00:00+01:00,,42.01,,42.01,52.02,58.43,,53.38,,42.01,42.01,55.05,60.26,42.01,60.26,42.01,,,63.53,42.01,53.38,,61.24,,,63.53,66.37,63.53,,66.37,,63.53,63.53,63.53,60.26,60.26,,,,,42.01,55.05,42.01,47.27,47.27,55.05,60.26,42.01,53.36,49.82,47.27,47.27,55.05,55.05,42.01,53.38,,73.27,73.09,73.27,,
2021-02-03 17:00:00+01:00,,48.01,,48.01,53.55,57.75,,58.87,,48.01,48.01,68.88,68.88,48.01,68.88,48.01,,,70.0,48.01,58.87,,72.3,,,70.0,70.0,70.0,,70.0,,70.0,95.63,70.0,68.88,68.88,,,,,48.01,68.88,48.01,44.65,44.65,68.88,62.98,48.01,58.84,55.71,44.65,44.65,68.88,68.88,48.01,58.87,,73.27,73.27,73.27,,
2021-02-03 18:00:00+01:00,,53.25,,53.25,53.54,59.75,,57.0,,53.25,53.25,54.56,68.53,53.25,68.53,53.25,,,66.7,53.25,57.0,,92.0,,,66.7,66.7,66.7,,66.7,,66.7,95.63,66.7,68.53,68.53,,,,,53.25,54.56,53.25,43.57,43.57,54.56,60.24,53.25,56.97,54.57,43.57,43.57,54.56,54.56,53.25,57.0,,73.28,73.28,73.28,,
2021-02-03 19:00:00+01:00,,51.85,,54.38,52.56,58.79,,54.25,,50.86,50.86,50.86,50.86,53.2,50.86,53.2,,,63.23,51.85,54.25,,88.57,,,63.23,63.23,63.23,,63.23,,63.23,95.63,63.23,50.86,50.86,,,,,55.04,50.86,50.86,42.65,42.65,50.86,59.15,53.2,54.22,52.22,42.65,42.65,50.86,50.86,51.85,54.25,,73.29,73.29,73.29,,
2021-02-03 20:00:00+01:00,,44.31,,46.8,52.0,58.73,,48.4,,43.71,43.71,43.71,43.71,53.23,43.71,46.09,,,57.75,44.31,48.4,,70.62,,,57.75,57.75,57.75,,57.75,,57.75,95.63,57.75,43.71,43.71,,,,,49.18,43.71,43.71,42.49,42.49,43.71,59.18,53.23,48.38,48.12,42.49,42.49,43.71,43.71,44.31,48.4,,73.3,73.12,73.3,,
2021-02-03 21:00:00+01:00,,42.08,,43.09,48.98,56.12,,44.76,,41.79,41.79,41.79,41.79,49.2,41.79,42.88,,,56.2,42.08,44.76,,62.0,,,56.2,56.2,56.2,,56.2,,56.2,56.2,56.2,41.79,41.79,,,,,45.2,41.79,41.79,41.79,41.79,41.79,46.61,49.2,44.73,42.1,41.79,41.79,41.79,41.79,42.08,44.76,,73.3,73.3,73.3,,
2021-02-03 22:00:00+01:00,,41.09,,43.9,46.13,51.02,,39.15,,40.15,40.15,40.15,40.15,43.52,40.15,43.52,,,52.1,41.09,39.15,,61.0,,,52.1,52.1,52.1,,52.1,,52.1,52.1,52.1,40.15,40.15,,,,,47.4,40.15,40.15,40.15,40.15,40.15,49.72,43.52,39.13,36.14,40.15,40.15,40.15,40.15,41.09,39.15,,43.99,34.33,43.99,,
2021-02-03 23:00:00+01:00,,36.29,,38.7,35.67,44.29,,31.7,,35.51,35.51,36.93,36.93,38.32,36.93,38.32,,,45.4,36.29,31.7,,57.17,,,45.4,45.4,45.4,,45.4,,45.4,45.4,45.4,36.93,36.93,,,,,41.78,36.93,36.93,36.93,36.93,36.93,46.67,38.32,31.68,30.85,36.93,36.93,36.93,36.93,36.29,31.7,,42.6,34.33,42.6,,
2021-02-04 00:00:00+01:00,,34.82,,38.09,30.03,42.05,,33.11,,33.87,33.87,34.95,34.95,37.35,34.95,37.35,,,29.1,34.82,33.11,,47.0,,,29.1,37.35,29.1,,37.35,,29.1,29.1,29.1,34.95,34.95,,,,,42.3,34.95,34.95,34.95,34.95,34.95,42.93,37.35,33.1,31.74,34.95,34.95,34.95,34.95,34.82,33.11,,42.6,34.33,42.6,,
2021-02-04 01:00:00+01:00,,33.97,,36.02,32.78,40.02,,29.84,,33.39,33.39,34.46,34.46,35.49,34.46,35.49,,,20.4,33.97,29.84,,44.4,,,19.1,35.49,19.1,,35.49,,19.1,19.1,19.1,34.46,34.46,,,,,38.77,34.46,34.46,34.46,34.46,34.46,42.52,35.49,29.83,24.61,34.46,34.46,34.46,34.46,33.97,29.84,,42.61,34.34,42.61,,
2021-02-04 02:00:00+01:00,,33.36,,35.0,36.63,36.65,,28.15,,32.89,32.89,33.94,33.94,34.58,33.94,34.58,,,18.86,33.36,28.15,,44.0,,,18.86,34.58,18.86,,34.58,,18.86,18.86,18.86,33.94,33.94,,,,,37.18,33.94,33.94,33.94,33.94,33.94,41.24,34.58,28.14,19.28,33.94,33.94,33.94,33.94,33.36,28.15,,42.61,34.34,42.61,,
2021-02-04 03:00:00+01:00,,31.99,,31.99,31.61,36.36,,27.86,,31.99,31.99,34.56,34.56,33.5,34.56,31.99,,,15.13,31.99,27.86,,43.82,,,15.13,31.99,15.13,,31.99,,15.13,15.13,15.13,34.56,34.56,,,,,31.99,34.56,34.56,34.56,34.56,34.56,42.57,33.5,27.85,16.96,34.56,34.56,34.56,34.56,31.99,27.86,,42.62,34.34,42.62,,
2021-02-04 04:00:00+01:00,,35.2,,35.2,28.93,35.87,,28.97,,35.2,35.2,36.97,36.97,35.2,36.97,35.2,,,18.02,35.2,28.97,,42.76,,,18.02,35.2,18.02,,35.2,,18.02,18.02,18.02,36.97,36.97,,,,,35.2,36.97,36.97,36.97,36.97,36.97,42.91,35.2,28.96,20.17,36.97,36.97,36.97,36.97,35.2,28.97,,42.62,34.35,42.62,,
2021-02-04 05:00:00+01:00,,39.37,,39.37,41.0,42.03,,35.39,,39.37,39.37,39.53,46.76,39.37,46.76,39.37,,,25.99,39.37,35.39,,43.82,,,25.99,39.37,25.99,,39.37,,25.99,25.99,25.99,46.76,46.76,,,,,39.37,39.53,39.53,39.53,39.53,39.53,48.09,39.37,35.38,28.37,39.53,39.53,39.53,39.53,39.37,35.39,,42.98,34.35,42.98,,
2021-02-04 06:00:00+01:00,,48.32,,48.32,46.56,53.47,,45.49,,48.32,48.32,48.32,67.53,48.32,67.53,48.32,,,51.02,48.32,45.49,,47.86,,,51.02,55.36,51.02,,55.36,,51.02,51.02,51.02,67.53,67.53,,,,,48.32,48.32,48.32,39.74,39.74,48.32,56.72,48.32,45.48,39.77,39.74,39.74,48.32,48.32,48.32,45.49,,73.36,73.15,73.36,,
2021-02-04 07:00:00+01:00,,57.15,,57.15,51.69,58.94,,56.73,,57.15,57.15,62.71,62.71,57.15,62.71,57.15,,,60.0,57.15,56.73,,57.84,,,60.0,60.0,60.0,,60.0,,60.0,60.0,60.0,62.71,62.71,,,,,57.15,62.71,57.15,40.95,40.95,62.71,62.71,57.15,56.71,51.99,40.95,40.95,62.71,62.71,57.15,56.73,,73.37,73.15,73.37,,
2021-02-04 08:00:00+01:00,,59.19,,59.19,56.28,60.07,,58.86,,59.19,59.19,84.86,84.86,59.19,84.86,59.19,,,63.68,59.19,58.86,,61.31,,,67.89,67.89,67.89,,67.89,,67.89,67.89,67.89,84.86,84.86,,,,,59.19,84.86,59.19,41.91,41.91,84.86,64.27,59.19,58.84,58.36,41.91,41.91,84.86,84.86,59.19,58.86,,73.37,73.16,73.37,,
2021-02-04 09:00:00+01:00,,58.27,,60.57,56.27,59.38,,57.58,,57.7,57.7,80.09,80.09,60.0,80.09,60.0,,,57.75,58.27,57.58,,66.46,,,63.48,63.48,63.48,,63.48,,63.48,63.48,63.48,80.09,80.09,,,,,55.0,80.09,57.7,43.06,43.06,80.09,64.24,60.0,57.29,57.05,43.06,43.06,80.09,80.09,58.27,57.58,,73.38,73.16,73.38,,
