index,AL,AT,BA,BE,BG,CH,CY,CZ,CZ+DE+SK,DE_LU,DK_1,DK_2,EE,ES,FI,FR,GB,GE,GR,HR,HU,IE(SEM),IE,IT,IT_BRNN,IT_CALA,IT_CNOR,IT_CSUD,IT_FOGN,IT_NORD,IT_ROSN,IT_SARD,IT_SICI,IT_SUD,LT,LV,MD,ME,MK,MT,NL,NO_1,NO_2,NO_3,NO_4,NO_5,PL,PT,RO,RS,SE_1,SE_2,SE_3,SE_4,SI,SK,TR,UA,UA_BEI,UA_IPS,XK,IS
2022-03-23 19:00:00+01:00,,374.14,,374.14,365.31,359.04,,374.14,,374.14,374.14,374.14,255.08,243.05,86.34,374.14,,,365.31,374.14,374.14,,364.56,,,374.14,374.14,374.14,,374.14,,374.14,374.14,374.14,255.08,255.08,,,,,374.14,196.84,196.84,13.76,13.76,196.84,228.87,243.05,435.58,353.35,13.76,13.76,181.69,255.08,374.14,374.14,,,,,,
2022-03-23 20:00:00+01:00,,311.03,,311.03,311.03,300.09,,311.03,,311.03,311.03,311.03,231.13,249.3,50.06,311.03,,,311.04,311.03,311.03,,352.12,,,311.03,311.03,311.03,,311.03,,311.03,311.03,311.03,231.13,231.13,,,,,311.03,196.88,196.88,13.7,13.7,196.88,162.88,249.3,311.03,323.53,13.7,13.7,86.27,231.13,311.03,311.03,,,,,,
2022-03-23 21:00:00+01:00,,270.0,,270.0,270.0,261.05,,270.0,,270.0,270.0,270.0,222.56,245.0,50.06,270.0,,,270.0,270.0,270.0,,288.0,,,270.0,270.0,270.0,,270.0,,270.0,270.0,270.0,231.16,231.16,,,,,270.0,194.94,194.94,13.56,13.56,194.94,136.27,245.0,270.0,289.92,13.56,13.56,50.06,231.16,270.0,270.0,,,,,,
2022-03-23 22:00:00+01:00,,245.48,,248.33,242.75,243.46,,245.12,,245.12,245.12,245.12,231.14,229.66,36.19,246.77,,,242.75,245.48,245.48,,255.16,,,242.75,242.75,242.75,,242.75,,242.75,242.75,242.75,231.14,231.14,,,,,242.5,190.78,190.78,13.12,13.12,190.78,152.02,229.66,245.48,266.99,13.12,13.12,36.19,231.14,245.48,245.48,,,,,,
2022-03-23 23:00:00+01:00,,220.1,,223.49,220.1,226.06,,216.4,,216.4,216.4,216.4,120.07,211.0,12.96,233.32,,,220.1,220.1,220.1,,242.3,,,220.1,220.1,220.1,,220.1,,220.1,220.1,220.1,120.07,120.07,,,,,195.38,189.13,189.13,12.83,12.83,189.13,159.79,211.0,220.1,241.02,12.83,12.83,12.96,120.07,220.1,216.4,,,,,,
2022-03-24 00:00:00+01:00,,214.72,,216.27,175.3,226.2,,213.01,,213.01,213.01,213.01,152.77,220.78,13.22,220.78,,,175.3,220.78,214.72,,278.17,,,220.78,220.78,220.78,,220.78,,220.78,220.78,220.78,152.77,152.77,,,,,202.53,186.04,186.04,13.22,13.22,186.04,152.77,220.78,214.72,235.84,13.22,13.22,13.22,152.77,220.78,213.01,,,,,,
2022-03-24 01:00:00+01:00,,212.45,,212.56,178.26,215.44,,212.33,,212.33,212.33,212.33,149.06,212.87,12.36,212.87,,,178.26,212.45,212.45,,256.7,,,212.87,212.87,212.87,,212.87,,212.87,212.87,212.87,149.06,149.06,,,,,211.69,185.22,185.22,12.36,12.36,185.22,149.06,212.87,212.45,223.65,12.36,12.36,12.36,149.06,212.45,212.33,,,,,,
2022-03-24 02:00:00+01:00,,211.56,,211.62,150.2,212.18,,211.5,,211.5,211.5,211.5,148.83,189.0,12.95,211.78,,,150.2,211.56,211.56,,248.71,,,211.78,211.78,211.78,,211.78,,211.78,211.78,211.78,148.83,148.83,,,,,211.13,184.74,184.74,12.95,12.95,184.74,148.83,189.0,211.56,218.64,12.95,12.95,12.95,148.83,211.56,211.5,,,,,,
2022-03-24 03:00:00+01:00,,211.8,,211.8,181.37,212.03,,211.8,,211.8,211.8,211.8,149.06,183.15,13.95,211.8,,,181.37,211.8,211.8,,244.0,,,211.8,211.8,211.8,,211.8,,211.8,211.8,211.8,149.06,149.06,,,,,211.8,184.35,184.35,13.6,13.6,184.35,149.06,183.15,211.8,215.67,13.6,13.6,13.95,149.06,211.8,211.8,,,,,,
2022-03-24 04:00:00+01:00,,212.93,,212.93,198.3,215.72,,212.93,,212.93,212.93,212.93,159.69,183.3,20.54,212.93,,,198.3,212.93,212.93,,235.41,,,212.93,212.93,212.93,,212.93,,212.93,212.93,212.93,159.69,159.69,,,,,212.93,184.92,184.92,13.98,13.98,184.92,159.69,183.3,212.93,226.41,13.98,13.98,20.54,159.69,212.93,212.93,,,,,,
2022-03-24 05:00:00+01:00,,223.32,,223.32,223.32,228.68,,223.32,,223.32,223.32,223.32,167.13,195.0,56.17,223.32,,,223.32,223.32,223.32,,241.46,,,223.32,223.32,223.32,,223.32,,223.32,223.32,223.32,167.13,167.13,,,,,223.32,188.41,188.41,14.05,14.05,188.41,167.13,195.0,223.32,244.92,14.72,14.72,56.17,167.13,223.32,223.32,,,,,,
2022-03-24 06:00:00+01:00,,282.97,,282.97,259.94,273.77,,282.97,,282.97,282.97,282.97,276.18,228.76,114.92,282.97,,,259.94,282.97,282.97,,273.0,,,259.94,282.97,259.94,,282.97,,259.94,259.94,259.94,276.18,276.18,,,,,282.97,192.76,192.76,14.08,14.08,192.76,178.62,228.76,282.97,278.83,15.99,15.99,114.92,276.18,282.97,282.97,,,,,,
2022-03-24 07:00:00+01:00,,305.07,,305.07,292.05,296.07,,305.07,,305.07,305.07,305.07,297.75,240.26,173.7,305.07,,,292.05,305.07,305.07,,297.0,,,305.07,305.07,305.07,,305.07,,305.07,305.07,305.07,297.75,297.75,,,,,305.07,203.96,203.96,14.28,14.28,203.96,138.61,240.26,305.07,309.93,18.66,18.66,203.96,297.75,305.07,305.07,,,,,,
2022-03-24 08:00:00+01:00,,274.69,,320.7,234.61,280.03,,267.73,,267.73,267.73,267.73,261.3,242.65,150.01,295.26,,,234.61,295.26,267.73,,320.72,,,253.2,295.26,253.2,,295.26,,253.2,253.2,253.2,261.3,261.3,,,,,214.89,208.02,208.02,14.45,14.45,208.02,131.56,242.65,267.73,288.75,21.18,21.18,208.02,261.3,295.26,267.73,,,,,,
2022-03-24 09:00:00+01:00,,228.13,,212.24,202.97,260.67,,218.91,,218.91,218.91,218.91,213.65,245.54,201.45,258.13,,,202.97,228.13,228.13,,332.0,,,210.6,258.13,239.11,,258.13,,239.11,210.6,210.6,213.65,213.65,,,,,199.0,201.45,201.45,14.5,14.5,201.45,121.84,245.54,228.13,233.35,31.17,31.17,201.45,213.65,228.13,228.13,,,,,,
2022-03-24 10:00:00+01:00,,205.5,,175.0,195.0,222.15,,194.92,,194.92,194.92,194.92,144.31,239.8,144.31,239.8,,,195.0,205.5,203.9,,340.0,,,195.0,235.72,195.0,,235.72,,195.0,195.0,195.0,144.31,144.31,,,,,194.92,188.88,188.88,14.43,14.43,188.88,122.34,239.8,203.9,212.55,46.99,46.99,144.31,144.31,205.5,203.9,,,,,,
2022-03-24 11:00:00+01:00,,201.3,,180.06,188.67,215.0,,194.94,,194.94,194.94,194.94,118.81,221.99,118.81,221.99,,,188.67,201.3,201.3,,307.76,,,188.67,221.99,188.67,,221.99,,188.67,188.67,188.67,118.81,118.81,,,,,194.94,188.9,188.9,14.71,14.71,188.9,118.81,221.99,201.3,209.95,54.42,54.42,118.81,118.81,201.3,201.3,,,,,,
2022-03-24 12:00:00+01:00,,192.52,,183.79,176.67,211.05,,185.97,,185.97,185.97,185.97,117.08,213.1,117.08,213.1,,,176.67,192.52,185.97,,293.2,,,176.67,213.1,176.67,,213.1,,176.67,176.67,176.67,117.08,117.08,,,,,179.97,182.76,182.76,14.69,14.69,182.76,117.08,213.1,185.97,208.28,56.54,56.54,117.08,117.08,192.52,185.97,,,,,,
2022-03-24 13:00:00+01:00,,190.06,,180.4,188.67,211.27,,181.94,,181.94,181.94,181.94,111.01,215.3,111.01,215.3,,,188.67,190.06,188.67,,290.0,,,188.67,215.3,188.67,,215.3,,188.67,188.67,188.67,111.01,111.01,,,,,180.0,183.17,183.17,14.7,14.7,183.17,111.01,215.3,188.67,205.34,59.29,59.29,111.01,111.01,190.06,188.67,,,,,,
2022-03-24 14:00:00+01:00,,200.21,,191.34,192.7,210.6,,192.7,,192.7,192.7,192.7,110.84,215.36,109.97,215.36,,,192.7,200.21,192.7,,287.3,,,192.7,215.36,192.7,,215.36,,192.7,192.7,192.7,110.84,110.84,,,,,192.68,186.73,186.73,14.57,14.57,186.73,110.84,215.36,192.7,212.3,57.65,57.65,109.97,109.97,200.21,192.7,,,,,,
2022-03-24 15:00:00+01:00,,210.03,,207.75,208.79,215.38,,208.42,,208.42,206.92,208.42,208.42,212.92,89.48,212.92,,,208.79,212.92,210.03,,271.73,,,208.79,212.92,208.79,,212.92,,208.79,208.79,208.79,208.42,208.42,,,,,206.92,192.51,192.51,14.57,14.57,192.51,119.31,212.92,210.03,225.32,57.81,57.81,89.48,89.48,212.92,210.03,,,,,,
2022-03-24 16:00:00+01:00,,232.58,,232.58,232.58,229.51,,232.58,,232.58,232.58,232.58,130.6,232.58,104.96,232.58,,,232.58,232.58,232.58,,283.21,,,232.58,232.58,232.58,,232.58,,232.58,232.58,232.58,130.6,130.6,,,,,232.58,192.35,192.35,14.46,14.46,192.35,130.6,232.58,232.58,244.15,55.36,55.36,104.96,130.6,232.58,232.58,,,,,,
2022-03-24 17:00:00+01:00,,266.99,,266.99,266.99,267.82,,266.99,,266.99,266.99,266.99,260.58,243.62,194.69,266.99,,,266.99,266.99,266.99,,314.65,,,266.99,266.99,266.99,,266.99,,266.99,266.99,266.99,260.58,260.58,,,,,266.99,194.69,194.69,14.38,14.38,194.69,151.84,243.62,266.99,262.1,51.17,51.17,194.69,260.58,266.99,266.99,,,,,,
2022-03-24 18:00:00+01:00,,310.76,,310.76,327.51,309.74,,310.76,,310.76,310.76,310.76,303.3,242.9,194.92,310.76,,,327.51,310.76,327.51,,344.53,,,310.76,310.76,310.76,,310.76,,310.76,310.76,310.76,303.3,303.3,,,,,310.76,194.92,194.92,14.34,14.34,194.92,209.46,242.9,327.51,305.44,45.36,45.36,194.92,303.3,310.76,310.76,,,,,,
2022-03-24 19:00:00+01:00,,371.11,,371.11,371.11,361.9,,371.11,,371.11,371.11,371.11,236.9,248.18,143.51,371.11,,,371.11,371.11,371.11,,410.46,,,371.11,371.11,371.11,,371.11,,371.11,371.11,371.11,236.9,236.9,,,,,371.11,192.91,192.91,14.28,14.28,192.91,212.98,248.18,371.11,346.35,40.15,40.15,143.51,236.9,371.11,371.11,,,,,,
2022-03-24 20:00:00+01:00,,295.4,,295.4,295.4,306.18,,295.4,,295.4,295.4,295.4,225.02,270.0,80.77,295.4,,,302.23,295.4,295.4,,395.52,,,295.4,295.4,295.4,,295.4,,295.4,295.4,295.4,225.02,225.02,,,,,295.4,196.46,196.46,14.21,14.21,196.46,180.74,270.0,295.4,287.09,34.93,34.93,80.77,225.02,295.4,295.4,,,,,,
2022-03-24 21:00:00+01:00,,256.86,,256.86,256.86,267.46,,256.86,,256.86,256.86,256.86,236.81,250.0,86.71,256.86,,,256.86,256.86,256.86,,342.49,,,256.86,256.86,256.86,,256.86,,256.86,256.86,256.86,236.81,236.81,,,,,256.86,196.41,196.41,14.19,14.19,196.41,138.2,250.0,256.86,253.17,32.44,32.44,86.71,86.71,256.86,256.86,,,,,,
2022-03-24 22:00:00+01:00,,240.04,,240.04,240.04,243.16,,240.04,,240.04,240.04,240.04,225.08,240.04,84.64,240.04,,,240.04,240.04,240.04,,282.14,,,240.04,240.04,240.04,,240.04,,240.04,240.04,240.04,225.08,225.08,,,,,240.04,191.24,191.24,14.08,14.08,191.24,159.27,240.04,240.04,241.36,23.08,23.08,84.64,84.64,240.04,240.04,,,,,,
2022-03-24 23:00:00+01:00,,222.03,,234.55,138.41,222.1,,219.76,,219.76,203.0,203.0,120.06,230.0,34.2,230.0,,,230.0,222.03,222.03,,256.7,,,230.0,230.0,230.0,,230.0,,230.0,230.0,230.0,120.06,120.06,,,,,203.0,189.73,189.73,14.0,14.0,189.73,150.95,230.0,138.41,218.53,21.53,21.53,34.2,34.2,222.03,219.76,,,,,,
2022-03-25 00:00:00+01:00,,262.48,,262.48,138.41,246.02,,262.48,,262.48,262.48,262.48,157.18,262.48,25.08,262.48,,,262.48,262.48,262.48,,266.83,,,262.48,262.48,262.48,,262.48,,262.48,262.48,262.48,157.18,157.18,,,,,262.48,189.91,189.91,13.54,13.54,189.91,157.18,262.48,138.41,225.99,19.08,19.08,25.08,25.08,262.48,262.48,,,,,,
2022-03-25 01:00:00+01:00,,244.58,,246.66,130.06,242.41,,244.31,,244.31,242.0,242.0,150.71,245.51,20.3,245.51,,,257.65,244.58,244.31,,261.35,,,257.65,257.65,257.65,,257.65,,257.65,257.65,257.65,150.71,150.71,,,,,242.0,189.67,189.67,13.49,13.49,189.67,150.71,245.51,130.06,217.23,18.65,18.65,20.3,20.3,244.58,244.31,,,,,,
2022-03-25 02:00:00+01:00,,234.29,,234.29,138.41,238.41,,234.29,,234.29,234.29,234.29,16.91,234.29,16.91,234.29,,,253.89,234.29,234.29,,260.3,,,253.89,253.89,253.89,,253.89,,253.89,253.89,253.89,16.91,16.91,,,,,234.29,188.96,188.96,13.45,13.45,188.96,147.1,234.29,138.41,197.49,16.91,16.91,16.91,16.91,234.29,234.29,,,,,,
2022-03-25 03:00:00+01:00,,230.15,,230.15,138.41,234.65,,230.15,,230.15,230.15,230.15,146.08,230.15,15.89,230.15,,,239.0,230.15,230.15,,255.29,,,252.16,252.16,252.16,,252.16,,252.16,252.16,252.16,146.08,146.08,,,,,230.15,188.77,188.77,13.47,13.47,188.77,146.08,230.15,138.41,212.8,15.89,15.89,15.89,15.89,230.15,230.15,,,,,,
2022-03-25 04:00:00+01:00,,226.01,,226.01,226.01,237.79,,226.01,,226.01,226.01,226.01,156.67,226.01,28.38,226.01,,,243.84,226.01,226.01,,250.0,,,252.17,252.17,252.17,,252.17,,252.17,252.17,252.17,156.67,156.67,,,,,226.01,188.67,188.67,13.48,13.48,188.67,156.67,226.01,226.01,204.35,15.7,15.7,28.38,28.38,226.01,226.01,,,,,,
2022-03-25 05:00:00+01:00,,254.91,,254.91,254.91,247.2,,254.91,,254.91,254.91,254.91,159.98,250.0,40.12,254.91,,,254.91,254.91,254.91,,259.07,,,260.6,260.6,260.6,,260.6,,260.6,260.6,260.6,159.98,159.98,,,,,254.91,189.77,189.77,13.4,13.4,189.77,164.39,250.0,254.91,230.09,15.56,15.56,33.45,33.45,254.91,254.91,,,,,,
2022-03-25 06:00:00+01:00,,315.0,,315.0,276.44,296.07,,315.0,,315.0,315.0,315.0,256.45,260.0,71.15,315.0,,,276.44,315.0,315.0,,274.06,,,307.41,315.0,307.41,,315.0,,307.41,307.41,307.41,256.45,256.45,,,,,315.0,191.55,191.55,13.61,13.61,191.55,166.28,260.0,315.0,288.93,16.95,16.95,71.15,256.45,315.0,315.0,,,,,,
2022-03-25 07:00:00+01:00,,333.86,,333.86,209.83,315.42,,333.86,,333.86,333.86,333.86,325.84,281.86,109.97,333.86,,,209.83,333.86,333.86,,280.66,,,333.86,333.86,333.86,,333.86,,333.86,333.86,333.86,325.84,325.84,,,,,333.86,196.72,196.72,13.72,13.72,196.72,136.61,270.0,333.86,293.32,17.63,17.63,109.97,325.84,333.86,333.86,,,,,,
2022-03-25 08:00:00+01:00,,294.43,,301.22,209.34,300.53,,285.12,,285.12,240.0,285.12,278.28,287.39,114.91,322.05,,,209.34,294.43,285.12,,348.0,,,296.85,350.0,296.85,,350.0,,296.85,296.85,296.85,278.28,278.28,,,,,240.0,198.13,198.13,13.77,13.77,198.13,131.66,275.0,285.12,277.54,17.97,17.97,114.91,278.28,294.43,285.12,,,,,,
2022-03-25 09:00:00+01:00,,259.93,,240.15,200.0,278.55,,248.37,,248.37,220.1,220.1,119.58,290.9,100.04,297.08,,,200.0,259.93,248.37,,350.68,,,257.35,297.08,257.35,,297.08,,257.35,257.35,257.35,119.58,119.58,,,,,220.1,190.91,190.91,13.76,13.76,190.91,119.58,290.9,248.37,230.6,18.16,18.16,100.04,119.58,259.93,248.37,,,,,,
2022-03-25 10:00:00+01:00,,208.17,,136.1,185.6,268.95,,185.6,,185.6,185.6,185.6,100.28,282.74,100.03,282.74,,,202.36,208.17,185.6,,347.0,,,225.33,282.74,225.33,,282.74,,225.33,225.33,225.33,100.28,100.28,,,,,209.9,187.75,187.75,13.73,13.73,187.75,100.28,282.74,185.6,228.55,17.54,17.54,100.03,100.28,208.17,185.6,,,,,,
2022-03-25 11:00:00+01:00,,203.99,,142.38,145.93,248.75,,185.87,,185.87,185.87,185.87,90.84,264.99,57.99,264.99,,,198.3,203.99,185.87,,330.0,,,218.74,264.99,218.74,,264.99,,218.74,218.74,218.74,90.84,90.84,,,,,186.04,184.7,184.7,13.69,13.69,184.7,90.84,264.99,145.93,222.92,16.87,16.87,57.99,57.99,203.99,185.87,,,,,,
2022-03-25 12:00:00+01:00,,190.93,,119.87,172.57,244.82,,172.57,,172.57,172.57,172.57,90.84,253.26,18.54,253.26,,,203.71,190.93,172.57,,316.55,,,218.74,253.26,221.17,,253.26,,221.17,218.74,218.74,90.84,90.84,,,,,172.4,178.1,178.1,13.67,13.67,178.1,90.84,253.26,172.57,208.91,16.09,16.09,16.09,16.09,190.93,172.57,,,,,,
2022-03-25 13:00:00+01:00,,188.27,,115.55,145.97,239.93,,169.75,,169.75,169.75,169.75,90.84,250.08,30.45,250.08,,,145.97,188.27,169.75,,312.88,,,218.74,250.08,221.17,,250.08,,221.17,218.74,218.74,90.84,90.84,,,,,169.75,175.37,175.37,13.66,13.66,175.37,90.84,250.08,145.97,201.39,14.99,14.99,14.99,14.99,188.27,169.75,,,,,,
2022-03-25 14:00:00+01:00,,194.14,,134.15,178.57,237.75,,178.57,,178.57,178.57,178.57,95.7,246.38,31.86,246.38,,,204.13,194.14,178.57,,307.53,,,225.33,253.68,253.68,,253.68,,253.68,225.33,225.33,95.7,95.7,,,,,178.57,181.39,181.39,13.67,13.67,181.39,95.7,246.38,178.57,194.18,13.82,13.82,13.82,13.82,194.14,178.57,,,,,,
2022-03-25 15:00:00+01:00,,215.27,,191.51,210.0,241.28,,210.0,,210.0,199.11,199.11,115.92,232.84,30.03,232.84,,,210.0,215.27,210.0,,293.34,,,254.95,254.95,254.95,,254.95,,254.95,254.95,254.95,115.92,115.92,,,,,199.26,186.81,186.81,13.53,13.53,186.81,115.92,232.84,210.0,213.24,13.53,13.53,13.53,13.53,215.27,210.0,,,,,,
2022-03-25 16:00:00+01:00,,251.07,,251.07,230.96,247.81,,251.07,,251.07,193.13,193.13,183.23,251.07,27.82,251.07,,,230.96,261.28,251.07,,300.27,,,261.28,261.28,261.28,,261.28,,261.28,261.28,261.28,183.23,183.23,,,,,251.07,187.53,187.53,13.33,13.33,187.53,134.59,251.07,251.07,245.9,13.33,13.33,13.33,13.33,261.28,251.07,,,,,,
2022-03-25 17:00:00+01:00,,276.28,,276.28,247.72,278.7,,276.28,,276.28,194.19,194.19,225.01,276.28,31.16,276.28,,,247.72,276.28,276.28,,319.62,,,276.28,276.28,276.28,,276.28,,276.28,276.28,276.28,225.01,225.01,,,,,276.28,188.56,188.56,13.64,13.64,188.56,147.07,276.28,276.28,286.5,13.64,13.64,13.64,13.64,276.28,276.28,,,,,,
2022-03-25 18:00:00+01:00,,300.77,,300.77,300.77,311.04,,300.77,,300.77,196.52,196.52,265.99,283.62,40.35,300.77,,,300.77,300.77,300.77,,370.0,,,300.77,300.77,300.77,,300.77,,300.77,300.77,300.77,265.99,265.99,,,,,300.77,190.82,190.82,13.8,13.8,190.82,172.94,283.62,300.77,329.33,14.07,14.07,14.07,14.07,300.77,300.77,,,,,,
2022-03-25 19:00:00+01:00,,339.9,,339.9,339.9,344.31,,339.9,,339.9,197.22,197.22,225.05,295.31,21.95,339.9,,,352.74,352.74,339.9,,457.33,,,352.74,352.74,352.74,,352.74,,352.74,352.74,352.74,225.05,225.05,,,,,339.9,190.74,190.74,13.7,13.7,190.74,169.76,295.31,339.9,367.7,13.7,13.7,13.7,13.7,352.74,339.9,,,,,,
2022-03-25 20:00:00+01:00,,286.99,,280.34,286.99,305.46,,283.38,,283.38,193.35,193.35,227.36,300.0,12.96,300.0,,,300.0,300.0,286.99,,436.18,,,300.0,300.0,300.0,,300.0,,300.0,300.0,300.0,227.36,227.36,,,,,269.9,188.51,188.51,12.96,12.96,188.51,147.06,300.0,286.99,317.31,12.96,12.96,12.96,12.96,300.0,286.99,,,,,,
2022-03-25 21:00:00+01:00,,258.45,,300.0,258.45,274.64,,242.2,,242.2,193.1,159.22,70.09,281.86,11.1,281.86,,,271.32,281.86,258.45,,343.0,,,281.86,281.86,281.86,,281.86,,281.86,281.86,281.86,70.09,70.09,,,,,230.9,187.5,187.5,11.1,11.1,187.5,124.19,281.86,258.45,277.67,11.1,11.1,11.1,11.1,281.86,242.2,,,,,,
2022-03-25 22:00:00+01:00,,256.08,,291.31,266.07,255.25,,244.56,,244.56,192.55,51.14,140.75,274.94,8.85,274.94,,,266.07,256.08,266.07,,295.01,,,274.94,274.94,274.94,,274.94,,274.94,274.94,274.94,140.75,140.75,,,,,233.63,186.97,186.97,8.85,8.85,186.97,140.75,274.94,266.07,258.19,8.85,8.85,8.85,8.85,256.08,244.56,,,,,,
2022-03-25 23:00:00+01:00,,226.24,,285.81,226.24,243.05,,190.07,,190.07,180.88,14.04,136.49,270.47,7.62,270.47,,,226.24,226.24,226.24,,286.3,,,270.47,270.47,270.47,,270.47,,270.47,270.47,270.47,136.49,136.49,,,,,231.5,184.18,184.18,7.62,7.62,184.18,137.03,270.47,226.24,233.77,7.62,7.62,7.62,7.62,226.24,190.07,,,,,,
2022-03-26 00:00:00+01:00,,244.61,,255.94,244.61,241.69,,235.96,,235.96,164.35,8.16,114.01,266.14,8.16,266.14,,,244.61,244.61,244.61,,273.89,,,266.14,266.14,266.14,,266.14,,266.14,266.14,266.14,114.01,114.01,,,,,240.68,182.66,182.66,8.16,8.16,182.66,114.01,266.14,244.61,213.45,8.16,8.16,8.16,8.16,244.61,235.96,,,,,,
2022-03-26 01:00:00+01:00,,230.05,,241.7,230.05,240.12,,221.16,,221.16,175.99,7.14,91.59,252.19,7.14,252.19,,,230.05,230.05,230.05,,252.54,,,253.82,253.82,253.82,,253.82,,253.82,253.82,253.82,91.59,91.59,,,,,226.88,181.24,181.24,7.14,7.14,181.24,91.59,252.19,230.05,204.34,7.14,7.14,7.14,7.14,230.05,221.16,,,,,,
2022-03-26 02:00:00+01:00,,203.1,,226.05,203.1,236.92,,185.58,,185.58,174.15,5.22,68.25,246.75,5.22,246.75,,,223.6,203.1,203.1,,245.01,,,246.75,246.75,246.75,,246.75,,246.75,246.75,246.75,68.25,68.25,,,,,197.36,179.35,179.35,5.22,5.22,179.35,95.09,246.75,203.1,196.93,5.22,5.22,5.22,5.22,203.1,185.58,,,,,,
2022-03-26 03:00:00+01:00,,197.83,,222.25,197.83,231.18,,191.02,,191.02,142.49,4.59,4.59,224.9,4.59,224.9,,,198.75,197.83,197.83,,229.0,,,242.0,242.0,242.0,,242.0,,242.0,242.0,242.0,4.59,4.59,,,,,258.0,178.71,178.71,5.12,5.12,178.71,95.99,224.9,197.83,192.26,4.59,4.59,4.59,4.59,197.83,191.02,,,,,,
2022-03-26 04:00:00+01:00,,207.58,,213.9,207.58,236.88,,206.58,,206.58,117.0,5.94,95.49,211.09,5.94,211.09,,,207.58,207.58,207.58,,223.07,,,242.75,242.75,242.75,,242.75,,242.75,242.75,242.75,95.49,95.49,,,,,219.4,178.59,178.59,7.03,7.03,178.59,95.49,211.09,207.58,200.25,5.94,5.94,5.94,5.94,207.58,206.58,,,,,,
2022-03-26 05:00:00+01:00,,216.18,,216.18,216.18,234.86,,216.18,,216.18,142.28,6.8,88.5,216.18,6.8,216.18,,,240.0,216.18,216.18,,223.07,,,240.0,240.0,240.0,,240.0,,240.0,240.0,240.0,88.5,88.5,,,,,216.18,178.61,178.61,6.8,6.8,178.61,88.5,216.18,216.18,221.07,6.8,6.8,6.8,6.8,216.18,216.18,,,,,,
2022-03-26 06:00:00+01:00,,207.71,,224.79,207.71,241.1,,199.56,,199.56,173.34,7.9,7.9,235.58,7.9,235.58,,,235.58,207.71,207.71,,233.07,,,235.58,235.58,235.58,,235.58,,235.58,235.58,235.58,7.9,7.9,,,,,207.5,178.51,178.51,7.9,7.9,178.51,92.06,235.58,207.71,189.94,7.9,7.9,7.9,7.9,207.71,199.56,,,,,,
2022-03-26 07:00:00+01:00,,196.06,,191.74,196.06,257.42,,190.28,,190.28,190.28,12.78,9.5,219.0,9.5,219.0,,,233.17,196.06,196.06,,233.07,,,233.17,233.17,233.17,,233.17,,233.17,233.17,233.17,9.5,9.5,,,,,211.99,178.9,178.9,9.5,9.5,178.9,91.66,219.0,196.06,194.69,9.5,9.5,9.5,9.5,196.06,190.28,,,,,,
2022-03-26 08:00:00+01:00,,171.03,,164.38,171.03,260.27,,152.18,,152.18,152.18,142.99,94.94,235.58,10.4,235.58,,,235.58,171.03,171.03,,252.85,,,235.58,235.58,235.58,,235.58,,235.58,235.58,235.58,94.94,94.94,,,,,229.9,178.27,178.27,10.4,10.4,178.27,94.94,235.58,171.03,205.24,10.4,10.4,10.4,10.4,171.03,152.18,,,,,,
2022-03-26 09:00:00+01:00,,171.06,,126.95,171.06,241.66,,159.37,,159.37,159.37,159.37,108.3,232.0,10.5,232.0,,,232.0,171.06,171.06,,272.8,,,232.0,232.0,232.0,,232.0,,232.0,232.0,232.0,108.3,108.3,,,,,133.45,176.04,176.04,10.5,10.5,176.04,108.3,232.0,171.06,206.65,10.5,10.5,10.5,10.5,171.06,159.37,,,,,,
2022-03-26 10:00:00+01:00,,197.1,,42.42,138.41,233.48,,110.05,,110.05,110.05,110.05,11.14,220.3,11.14,220.3,,,220.3,197.1,197.1,,279.4,,,220.3,220.3,220.3,,220.3,,220.3,220.3,220.3,11.14,11.14,,,,,110.05,172.65,172.65,11.14,11.14,172.65,100.64,220.3,197.1,205.46,11.14,11.14,11.14,11.14,197.1,110.05,,,,,,
2022-03-26 11:00:00+01:00,,203.02,,-33.26,138.41,204.69,,85.94,,85.94,85.94,85.94,11.14,203.24,11.14,203.24,,,203.24,203.02,141.24,,257.41,,,203.24,203.24,203.24,,203.24,,203.24,203.24,203.24,11.14,11.14,,,,,6.2,171.28,171.28,11.14,11.14,171.28,85.94,203.24,141.24,197.03,11.14,11.14,11.14,11.14,203.02,85.94,,,,,,
2022-03-26 12:00:00+01:00,,203.01,,-41.12,115.87,186.75,,83.11,,83.11,83.11,83.11,10.42,205.61,10.42,205.61,,,205.61,203.01,115.87,,252.75,,,205.61,205.61,205.61,,205.61,,205.61,205.61,205.61,10.42,10.42,,,,,0.01,170.05,170.05,10.42,10.42,170.05,83.11,205.61,115.87,193.5,10.42,10.42,10.42,10.42,203.01,83.11,,,,,,
2022-03-26 13:00:00+01:00,,199.85,,-39.07,96.91,174.67,,80.38,,80.38,80.38,80.38,11.38,220.0,11.38,199.85,,,199.85,199.85,96.91,,230.9,,,199.85,199.85,199.85,,199.85,,199.85,199.85,199.85,11.38,11.38,,,,,-2.87,170.06,170.06,11.38,11.38,170.06,80.38,220.0,96.91,192.1,11.38,11.38,11.38,11.38,199.85,96.91,,,,,,
